attempt_exact_match_rate,attempt_score_cv,attempt_score_mean,attempt_score_stddev,attempts,case_id,difficulty,estimated_cost_usd_total,failure_families_case_json,failure_family_primary_case,language,model,pass,prompt_sensitive_failure,prompt_sensitive_failure_rate,repairability_class,stable_failure,stable_failure_rate,stable_success,wall_s_total
0.0,0.0,0.6999999999999998,0.0,3,pass1.query7,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,gemma4-31b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,73.7172231959994
0.0,0.0,0.8000000000000002,0.0,3,pass1.query8,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,gemma4-31b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,83.93419101001928
0.0,0.0,0.9333333333333332,0.0,3,pass1.query9,easy,0.0,"[""aggregation_numeric"", ""decision_support"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",decision_support,sql,gemma4-31b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,146.91006558100344
0.0,0.0,0.8333333333333335,0.0,3,pass2.query1,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",snowflake_traversal,sql,gemma4-31b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,183.18583453501924
1.0,0.0,1.0,0.0,3,pass2.query10,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",decision_support,sql,gemma4-31b-sqlbench:latest,2,False,0.0,strict,False,0.0,True,151.6338336079789
1.0,0.0,1.0,0.0,3,pass2.query2,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,gemma4-31b-sqlbench:latest,2,False,0.0,strict,False,0.0,True,284.69848822502536
1.0,0.0,1.0,0.0,3,pass2.query3,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,gemma4-31b-sqlbench:latest,2,False,0.0,strict,False,0.0,True,189.0787243899831
0.0,0.0,0.9499999999999998,0.0,3,pass2.query4,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,gemma4-31b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,134.42886437301058
0.0,0.0,0.8166666666666668,0.0,3,pass2.query5,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,gemma4-31b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,80.52101001597475
1.0,0.0,1.0,0.0,3,pass2.query6,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",snowflake_traversal,sql,gemma4-31b-sqlbench:latest,2,False,0.0,strict,False,0.0,True,61.895471376978094
0.0,0.0,0.8799999999999999,0.0,3,pass2.query7,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,gemma4-31b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,137.17919078603154
0.0,0.0,0.8333333333333334,0.0,3,pass2.query8,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,gemma4-31b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,102.12595187302213
0.0,0.01767766952966363,0.8888888888888888,0.015713484026367668,3,pass2.query9,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",decision_support,sql,gemma4-31b-sqlbench:latest,2,False,0.0,human_repairable,True,1.0,False,140.1387754760508
1.0,0.0,1.0,0.0,3,pass3.query1,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",join_key_integrity,sql,gemma4-31b-sqlbench:latest,3,False,0.0,strict,False,0.0,True,206.2572173360095
0.0,0.0,0.8000000000000002,0.0,3,pass3.query10,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",decision_support,sql,gemma4-31b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,141.70903152399114
0.0,0.0,0.7050000000000001,0.0,3,pass3.query2,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",aggregation_numeric,sql,gemma4-31b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,187.7918124079879
0.0,0.0,0.9099999999999998,0.0,3,pass3.query3,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",orphan_key_audit,sql,gemma4-31b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,155.17976952099707
0.0,0.0,0.8500000000000001,0.0,3,pass3.query4,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",aggregation_numeric,sql,gemma4-31b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,92.10614351803088
1.0,0.0,1.0,0.0,3,pass3.query5,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit"", ""outer_join_coverage""]",outer_join_coverage,sql,gemma4-31b-sqlbench:latest,3,False,0.0,strict,False,0.0,True,224.98935183897265
0.0,0.0,0.9499999999999998,0.0,3,pass3.query6,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit"", ""ranking_and_priority""]",ranking_and_priority,sql,gemma4-31b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,233.014242403995
1.0,0.0,1.0,0.0,3,pass3.query7,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",orphan_key_audit,sql,gemma4-31b-sqlbench:latest,3,False,0.0,strict,False,0.0,True,151.4574219380156
0.0,0.0,0.725,0.0,3,pass3.query8,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",decision_support,sql,gemma4-31b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,194.54512314198655
0.0,0.0,0.725,0.0,3,pass3.query9,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""failure_family_audit"", ""join_key_integrity"", ""orphan_key_audit""]",failure_family_audit,sql,gemma4-31b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,167.56153223698493
0.0,0.0,0.9624999999999999,0.0,3,pass4.query1,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",audit_reconciliation,python,gemma4-31b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,205.30839087202912
1.0,0.0,1.0,0.0,3,pass4.query10,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",repairability_review,python,gemma4-31b-sqlbench:latest,4,False,0.0,human_repairable,False,0.0,True,271.036102973012
0.0,0.0,0.625,0.0,3,pass4.query2,extra_hard,0.0,"[""aggregation_numeric"", ""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",aggregation_numeric,python,gemma4-31b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,273.04875247200835
0.0,0.0,0.5874999999999999,0.0,3,pass4.query3,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,gemma4-31b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,237.40127485600533
0.0,0.0,0.5499999999999999,0.0,3,pass4.query4,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,gemma4-31b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,115.67314810102107
0.0,0.0,0.952,0.0,3,pass4.query5,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",expression_mapping,python,gemma4-31b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,264.7378316979739
0.0,0.017677669529663702,0.8000000000000002,0.014142135623730963,3,pass4.query6,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,gemma4-31b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,214.33358936102013
0.0,0.0,0.0,0.0,3,pass4.query7,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""orphan_key_audit"", ""presentation_table"", ""repairability_review""]",orphan_key_audit,python,gemma4-31b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,265.39545154199004
0.0,0.0,0.625,0.0,3,pass4.query8,extra_hard,0.0,"[""audit_reconciliation"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",presentation_table,python,gemma4-31b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,823.1761414840003
0.0,0.0,0.5,0.0,3,pass4.query9,extra_hard,0.0,"[""audit_reconciliation"", ""decision_support"", ""expression_mapping"", ""presentation_table"", ""repairability_review""]",decision_support,python,gemma4-31b-sqlbench:latest,4,False,0.0,strict,True,1.0,False,149.73840509797446
0.0,0.0,0.805,0.0,3,pass5.query1,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",expression_transform,python,gemma4-31b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,366.1586910240585
0.0,0.0,0.615,0.0,3,pass5.query10,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,gemma4-31b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,328.91759951700806
0.0,0.0,0.6644444444444444,0.0,3,pass5.query2,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",expression_transform,python,gemma4-31b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,373.29709958902095
0.0,0.0,0.6487499999999999,0.0,3,pass5.query3,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,gemma4-31b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,322.2591656240111
0.0,0.0,0.6999999999999998,0.0,3,pass5.query4,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,gemma4-31b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,188.73416405700846
0.0,0.0,0.8125,0.0,3,pass5.query5,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",decision_support,python,gemma4-31b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,189.60780496298685
0.0,0.0,0.6999999999999998,0.0,3,pass5.query6,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",statistical_summary,python,gemma4-31b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,325.0612777849892
0.0,0.0,0.75,0.0,3,pass5.query7,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""repeatability_probe"", ""statistical_summary""]",repeatability_probe,python,gemma4-31b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,180.6955349939817
0.0,0.021536247142737445,0.7879999999999999,0.016970562748477105,3,pass5.query8,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",decision_support,python,gemma4-31b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,348.8700876440271
0.0,0.0,0.6750000000000002,0.0,3,pass5.query9,extreme_hard,0.0,"[""decision_support"", ""expression_transform"", ""ranking_and_priority"", ""statistical_summary""]",ranking_and_priority,python,gemma4-31b-sqlbench:latest,5,False,0.0,strict,True,1.0,False,259.9951075910067
0.0,0.0,0.9,0.0,3,pass1.query1,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",inner_join_accuracy,sql,llama3-70b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,474.05352783200215
1.0,0.0,1.0,0.0,3,pass1.query10,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""join_key_integrity"", ""outer_join_coverage"", ""sorting_presentation""]",join_key_integrity,sql,llama3-70b-sqlbench:latest,1,False,0.0,strict,False,0.0,True,267.91149303902057
0.0,0.012683529707382037,0.825925925925926,0.010475656017578498,3,pass1.query2,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",sorting_presentation,sql,llama3-70b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,306.8214349509799
0.0,0.024382992454708555,0.9666666666666668,0.023570226039551605,3,pass1.query3,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",outer_join_coverage,sql,llama3-70b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,329.9092929690087
0.0,0.07314897736412566,0.7733333333333334,0.05656854249492385,3,pass1.query4,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",outer_join_coverage,sql,llama3-70b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,193.5531257620314
0.0,0.0,0.8000000000000002,0.0,3,pass1.query5,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""snowflake_traversal"", ""sorting_presentation""]",snowflake_traversal,sql,llama3-70b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,287.41655816702405
0.0,0.0,0.8874999999999998,0.0,3,pass1.query6,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,llama3-70b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,109.09306008197018
0.0,0.0,0.4333333333333333,0.0,3,pass1.query7,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,llama3-70b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,118.3304413210135
0.0,0.1631784879661264,0.65,0.10606601717798217,3,pass1.query8,easy,0.0,"[""aggregation_numeric"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",aggregation_numeric,sql,llama3-70b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,108.54516808700282
0.0,0.0,0.7666666666666666,0.0,3,pass1.query9,easy,0.0,"[""aggregation_numeric"", ""decision_support"", ""inner_join_accuracy"", ""outer_join_coverage"", ""sorting_presentation""]",decision_support,sql,llama3-70b-sqlbench:latest,1,False,0.0,strict,True,1.0,False,116.43663032297627
0.0,0.0,0.7444444444444445,0.0,3,pass2.query1,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",snowflake_traversal,sql,llama3-70b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,403.5185381259653
0.0,0.0,0.7233333333333333,0.0,3,pass2.query10,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",decision_support,sql,llama3-70b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,289.0216457360075
0.0,0.0,1.0,0.0,3,pass2.query2,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,llama3-70b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,397.9748054440133
0.0,0.08191876070841676,0.6085858585858586,0.049854599320021314,3,pass2.query3,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,llama3-70b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,279.8971170790028
0.0,0.03771236166328257,0.625,0.023570226039551605,3,pass2.query4,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,llama3-70b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,166.5808688249963
0.0,0.18247916933846395,0.5166666666666666,0.09428090415820636,3,pass2.query5,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,llama3-70b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,118.60675298300339
0.0,0.0,0.5499999999999999,0.0,3,pass2.query6,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",snowflake_traversal,sql,llama3-70b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,97.04598793998593
0.0,0.0,0.6999999999999998,0.0,3,pass2.query7,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",outer_join_coverage,sql,llama3-70b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,176.80628306401195
0.0,0.0,0.6533333333333333,0.0,3,pass2.query8,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",aggregation_numeric,sql,llama3-70b-sqlbench:latest,2,False,0.0,strict,True,1.0,False,185.44943636999233
0.0,0.0,0.4166666666666667,0.0,3,pass2.query9,medium,0.0,"[""aggregation_numeric"", ""decision_support"", ""outer_join_coverage"", ""snowflake_traversal""]",decision_support,sql,llama3-70b-sqlbench:latest,2,False,0.0,human_repairable,True,1.0,False,259.84450527996523
0.0,0.0,1.0,0.0,3,pass3.query1,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",join_key_integrity,sql,llama3-70b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,282.6824985310086
0.0,0.0,0.9250000000000002,0.0,3,pass3.query10,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",decision_support,sql,llama3-70b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,169.66723362301127
0.0,0.0,0.55125,0.0,3,pass3.query2,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",aggregation_numeric,sql,llama3-70b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,210.38493942999048
0.0,0.0,0.7633333333333333,0.0,3,pass3.query3,hard,0.0,"[""aggregation_numeric"", ""decision_support"", ""join_key_integrity"", ""orphan_key_audit""]",orphan_key_audit,sql,llama3-70b-sqlbench:latest,3,False,0.0,strict,True,1.0,False,203.87608606400318
